J.J. Redick 	$4.1K	4	12.03	18.4	3.5	5.74	18.31	75.00%	50.00%	50.00%	0.00%	0.00%
Eric Bledsoe 	$6.6K	4	29.88	34.5	21.3	24.54	35.21	100.00%	100.00%	75.00%	50.00%	0.00%
Marco Belinelli 	N/A	2	8.25	10.1	6.4	6.4	10.1	0.00%	0.00%	0.00%	0.00%	0.00%
Leandro Barbosa 	N/A	2	6.95	9.7	4.2	4.2	9.7	0.00%	0.00%	0.00%	0.00%	0.00%
Nate Robinson 	N/A	4	11.65	15	4.6	7.53	15.77	0.00%	0.00%	0.00%	0.00%	0.00%
James Harden 	$10.1K	3	35.3	47.6	21	24.35	46.25	100.00%	67.00%	33.00%	0.00%	0.00%
Aaron Brooks 	$4.1K	3	15.6	18.4	10.5	11.99	19.21	100.00%	67.00%	67.00%	0.00%	0.00%
Luke Ridnour 	$3.8K	3	9.1	19.6	3.2	1.66	16.54	33.00%	33.00%	33.00%	33.00%	0.00%
Beno Udrih 	N/A	3	20.4	22.1	18.9	19.09	21.71	0.00%	0.00%	0.00%	0.00%	0.00%
Rodney Stuckey 	$4.8K	2	17.8	20.7	14.9	14.9	20.7	100.00%	100.00%	50.00%	0.00%	0.00%
DeMar DeRozan 	$7.8K	3	27.67	36	17.5	20	35.33	100.00%	67.00%	33.00%	0.00%	0.00%
O.J. Mayo 	N/A	4	18.9	33.4	2	7.71	30.09	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Lowry 	$8.4K	3	37.33	40.6	35.1	34.97	39.69	100.00%	100.00%	100.00%	0.00%	0.00%
Kirk Hinrich 	$4.6K	2	25	26.9	23.1	23.1	26.9	100.00%	100.00%	100.00%	100.00%	0.00%
Ben Gordon 	$3.5K	3	8.87	14.6	2.5	3.91	13.83	67.00%	33.00%	33.00%	0.00%	0.00%
Darren Collison 	N/A	3	35.67	45.2	29.9	28.88	42.46	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Conley 	N/A	4	30.45	38.5	19.1	23.34	37.56	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Young 	N/A	4	17.73	25	10	10.54	24.91	0.00%	0.00%	0.00%	0.00%	0.00%
D.J. Augustin 	N/A	3	14.87	20.5	11.9	10.88	18.85	0.00%	0.00%	0.00%	0.00%	0.00%
Vince Carter 	N/A	4	11.95	17.4	5.6	7.4	16.5	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Martin 	N/A	1	46.8	46.8	46.8	46.8	46.8	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Terry 	$3.6K	3	11.37	14.9	9.2	8.85	13.89	100.00%	33.00%	33.00%	0.00%	0.00%
Tyreke Evans 	N/A	4	25.5	31	14.4	18.78	32.22	0.00%	0.00%	0.00%	0.00%	0.00%
Jose Calderon 	$5.4K	1	14.1	14.1	14.1	14.1	14.1	100.00%	0.00%	0.00%	0.00%	0.00%
Andre Miller 	N/A	3	11.27	13.6	9	9.39	13.15	0.00%	0.00%	0.00%	0.00%	0.00%
Jrue Holiday 	N/A	4	31.4	39.7	26.6	26.42	36.38	0.00%	0.00%	0.00%	0.00%	0.00%
Jamal Crawford 	$6.0K	4	28.5	34.3	22.1	22.87	34.13	100.00%	100.00%	50.00%	50.00%	0.00%
Devin Harris 	$4.1K	2	9.6	10.5	8.7	8.7	10.5	100.00%	0.00%	0.00%	0.00%	0.00%
Eric Gordon 	N/A	4	18.85	26.3	10	12.79	24.91	0.00%	0.00%	0.00%	0.00%	0.00%
Stephen Curry 	N/A	2	30.6	32.2	29	29	32.2	0.00%	0.00%	0.00%	0.00%	0.00%
Deron Williams 	N/A	4	36.13	45.5	27	29.5	42.75	0.00%	0.00%	0.00%	0.00%	0.00%
Kobe Bryant 	N/A	4	37.63	44.5	33.5	33.5	41.75	0.00%	0.00%	0.00%	0.00%	0.00%
Joe Johnson 	N/A	4	21.08	33	11.7	12.5	29.65	0.00%	0.00%	0.00%	0.00%	0.00%
John Wall 	N/A	3	44.9	49.7	39.7	40.81	48.99	0.00%	0.00%	0.00%	0.00%	0.00%
Rajon Rondo 	N/A	4	29.8	36.5	16	21.71	37.89	0.00%	0.00%	0.00%	0.00%	0.00%
Chris Paul 	$10.1K	4	37.98	47.4	26.7	30.37	45.58	100.00%	75.00%	50.00%	0.00%	0.00%
Monta Ellis 	$7.3K	4	32.1	39.2	24.4	26.08	38.12	100.00%	100.00%	50.00%	50.00%	0.00%
Carmelo Anthony 	$8.7K	3	34.47	39.7	26.3	28.62	40.32	100.00%	100.00%	67.00%	0.00%	0.00%
Chris Bosh 	N/A	4	35.3	44.5	28.3	28.91	41.69	0.00%	0.00%	0.00%	0.00%	0.00%
Jonas Jerebko 	N/A	3	12.4	19.7	5	6.4	18.4	0.00%	0.00%	0.00%	0.00%	0.00%
Caron Butler 	N/A	3	17.63	28.7	7.4	8.92	26.35	0.00%	0.00%	0.00%	0.00%	0.00%
Tim Duncan 	N/A	4	32.33	43.5	20.8	23.55	41.1	0.00%	0.00%	0.00%	0.00%	0.00%
Trevor Booker 	$3.6K	3	11.4	20	5.8	5.23	17.57	67.00%	33.00%	33.00%	33.00%	0.00%
Mike Miller 	$3.5K	2	5.5	5.6	5.4	5.4	5.6	0.00%	0.00%	0.00%	0.00%	0.00%
Steve Novak 	$3.5K	2	9	15.6	2.4	2.4	15.6	50.00%	50.00%	50.00%	0.00%	0.00%
DeMarre Carroll 	N/A	1	21.4	21.4	21.4	21.4	21.4	0.00%	0.00%	0.00%	0.00%	0.00%
Jeremy Evans 	$3.5K	1	7.9	7.9	7.9	7.9	7.9	100.00%	0.00%	0.00%	0.00%	0.00%
Richard Jefferson 	$3.5K	3	4	8.6	1.2	0.72	7.28	33.00%	0.00%	0.00%	0.00%	0.00%
Luke Babbitt 	N/A	3	7.23	14.1	3.2	2.35	12.11	0.00%	0.00%	0.00%	0.00%	0.00%
LeBron James 	$10.1K	4	34.75	40.3	30.2	31.13	38.37	100.00%	75.00%	0.00%	0.00%	0.00%
Marreese Speights 	N/A	2	26.95	39.4	14.5	14.5	39.4	0.00%	0.00%	0.00%	0.00%	0.00%
Quincy Pondexter 	N/A	3	14.57	21.6	10.7	9.59	19.55	0.00%	0.00%	0.00%	0.00%	0.00%
Ekpe Udoh 	$3.5K	2	1.5	4	-1	-1	4	0.00%	0.00%	0.00%	0.00%	0.00%
Josh McRoberts 	N/A	3	4.17	7.1	0.5	1.42	6.91	0.00%	0.00%	0.00%	0.00%	0.00%
Lou Amundson 	$3.5K	2	2.3	2.6	2	2	2.6	0.00%	0.00%	0.00%	0.00%	0.00%
Larry Sanders 	N/A	3	13.53	19.8	7.8	8.62	18.45	0.00%	0.00%	0.00%	0.00%	0.00%
Patrick Patterson 	$4.4K	3	17.37	18.7	15.3	15.88	18.85	100.00%	100.00%	67.00%	0.00%	0.00%
Austin Daye 	N/A	4	14.53	29.7	4.4	4.72	24.33	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Tolliver 	$3.5K	3	11.8	18.1	1.2	4.26	19.34	67.00%	67.00%	67.00%	33.00%	0.00%
Ed Davis 	N/A	4	15.3	22.7	7.6	9.92	20.68	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Favors 	$7.0K	3	26.47	29.7	22.4	23.43	29.5	100.00%	100.00%	33.00%	0.00%	0.00%
Darrell Arthur 	N/A	4	18.2	33.2	3.2	7.11	29.29	0.00%	0.00%	0.00%	0.00%	0.00%
Jordan Hill 	N/A	4	31.83	33	30.5	30.84	32.81	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Korver 	N/A	2	17.85	20.8	14.9	14.9	20.8	0.00%	0.00%	0.00%	0.00%	0.00%
Omri Casspi 	N/A	3	15.2	20	8.4	10.26	20.14	0.00%	0.00%	0.00%	0.00%	0.00%
Thabo Sefolosha 	N/A	2	18.6	24.8	12.4	12.4	24.8	0.00%	0.00%	0.00%	0.00%	0.00%
Chase Budinger 	N/A	3	11.53	17.7	3	5.3	17.76	0.00%	0.00%	0.00%	0.00%	0.00%
Corey Brewer 	N/A	3	25.47	30.4	22.4	21.94	28.99	0.00%	0.00%	0.00%	0.00%	0.00%
Wesley Johnson 	N/A	4	19.28	34.4	10.2	9.9	28.65	0.00%	0.00%	0.00%	0.00%	0.00%
Ryan Anderson 	N/A	4	20.8	30.8	14.6	14.45	27.15	0.00%	0.00%	0.00%	0.00%	0.00%
Tony Allen 	N/A	2	16.45	20.5	12.4	12.4	20.5	0.00%	0.00%	0.00%	0.00%	0.00%
Francisco Garcia 	$3.5K	2	6.2	7.7	4.7	4.7	7.7	50.00%	0.00%	0.00%	0.00%	0.00%
Evan Turner 	N/A	4	20.83	24.7	13.3	16.33	25.32	0.00%	0.00%	0.00%	0.00%	0.00%
Serge Ibaka 	N/A	4	29.1	35.6	17.2	22.06	36.14	0.00%	0.00%	0.00%	0.00%	0.00%
Tyler Hansbrough 	$3.5K	1	5.2	5.2	5.2	5.2	5.2	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Dunleavy 	$5.2K	3	18.13	26.4	9.1	11.05	25.22	67.00%	67.00%	33.00%	33.00%	0.00%
Ersan Ilyasova 	N/A	4	23.38	27.5	20.6	20.71	26.04	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Morrow 	N/A	4	20.63	33.4	13.7	12.72	28.53	0.00%	0.00%	0.00%	0.00%	0.00%
