Austin Daye 	$3.5K	9	9.26	29.7	-1	-0.36	18.87	44.00%	44.00%	44.00%	11.00%	11.00%
Amir Johnson 	$5.2K	9	21.3	39	9.1	12.86	29.74	89.00%	78.00%	33.00%	22.00%	11.00%
P.J. Tucker 	$4.7K	9	18.31	30.2	10.8	11.2	25.43	100.00%	56.00%	44.00%	33.00%	11.00%
James Johnson 	$4.4K	10	18.81	38.5	9	10.68	26.94	100.00%	80.00%	50.00%	20.00%	10.00%
Dion Waiters 	$4.5K	10	15.99	29.2	5	7.98	24	80.00%	50.00%	30.00%	30.00%	10.00%
Dewayne Dedmon 	$3.5K	10	8.64	27.5	1.2	0.57	16.71	50.00%	20.00%	20.00%	20.00%	10.00%
Alexis Ajinca 	$3.5K	10	8.72	22.1	1	2.96	14.48	60.00%	30.00%	10.00%	10.00%	10.00%
Nene Hilario 	$5.9K	10	23.44	40.2	10.9	14.9	31.98	90.00%	70.00%	40.00%	30.00%	10.00%
Nerlens Noel 	$5.7K	10	19.7	37	9.9	10.67	28.73	80.00%	40.00%	30.00%	30.00%	10.00%
Mo Williams 	$5.5K	11	18.03	35.1	8	10	26.05	73.00%	55.00%	27.00%	9.00%	9.00%
Ben Gordon 	$3.5K	11	9.27	27	-1	1.66	16.89	55.00%	45.00%	27.00%	9.00%	9.00%
Darren Collison 	$7.4K	11	32.95	45.2	24.9	26.27	39.64	100.00%	100.00%	73.00%	27.00%	9.00%
Tyreke Evans 	$7.6K	11	32.4	49.5	14.4	24	40.8	91.00%	91.00%	73.00%	27.00%	9.00%
Tim Duncan 	$7.8K	11	33.35	56.6	20.8	24.3	42.41	100.00%	91.00%	55.00%	9.00%	9.00%
Ryan Anderson 	$6.0K	11	23.9	44.5	12.4	15.09	32.71	100.00%	73.00%	27.00%	27.00%	9.00%
Tyler Hansbrough 	$3.5K	11	9.49	23.9	2.4	3.23	15.75	64.00%	36.00%	18.00%	18.00%	9.00%
Luol Deng 	$6.5K	11	23.65	44	11.2	15.35	31.95	91.00%	55.00%	27.00%	9.00%	9.00%
Dwight Howard 	$9.1K	11	33.83	55.2	0	19.18	48.48	91.00%	73.00%	36.00%	18.00%	9.00%
Jonas Valanciunas 	$5.9K	11	23.48	37.8	10.9	15.31	31.66	91.00%	82.00%	45.00%	27.00%	9.00%
Kyrie Irving 	$7.9K	11	34.69	50.5	18.7	25.45	43.93	100.00%	91.00%	64.00%	27.00%	9.00%
Anthony Davis 	$11.8K	11	51.65	73.4	29.6	38.96	64.33	100.00%	82.00%	73.00%	36.00%	9.00%
James Ennis 	$3.7K	11	9.47	24.6	2.4	2.52	16.42	55.00%	27.00%	18.00%	18.00%	9.00%
Aaron Gordon 	$3.5K	11	11.01	29.7	2.9	3.51	18.51	73.00%	27.00%	27.00%	18.00%	9.00%
J.R. Smith 	$5.1K	12	19.42	39.8	8	11.12	27.72	83.00%	75.00%	42.00%	17.00%	8.00%
Tony Parker 	$6.4K	12	24.64	38.7	6.7	15.76	33.52	92.00%	75.00%	42.00%	25.00%	8.00%
Jerryd Bayless 	$3.5K	13	11.15	26.6	1	4.17	18.14	62.00%	54.00%	31.00%	23.00%	8.00%
Louis Williams 	$3.8K	12	15.61	28.2	8.2	9.72	21.5	100.00%	67.00%	50.00%	33.00%	8.00%
Luke Ridnour 	$3.8K	13	11.98	23.8	3.2	4.96	19.01	62.00%	46.00%	38.00%	31.00%	8.00%
Jameer Nelson 	$4.6K	13	16.78	28.4	6.4	11.15	22.41	92.00%	69.00%	38.00%	15.00%	8.00%
Jason Terry 	$3.6K	12	11.85	22	3.9	6.61	17.09	83.00%	50.00%	33.00%	17.00%	8.00%
Joe Johnson 	$6.5K	12	29.14	52.6	11.7	19.07	39.22	92.00%	83.00%	67.00%	33.00%	8.00%
Carmelo Anthony 	$8.7K	13	34.97	55.9	22.3	26.46	43.47	100.00%	85.00%	46.00%	8.00%	8.00%
Brandan Wright 	$4.3K	13	19.09	26	5.4	13.24	24.95	92.00%	85.00%	69.00%	38.00%	8.00%
Larry Sanders 	$5.6K	12	20.04	37.5	7.8	12.39	27.7	92.00%	67.00%	42.00%	8.00%	8.00%
Patrick Patterson 	$4.4K	12	17.18	31.6	3.5	10	24.37	83.00%	83.00%	42.00%	25.00%	8.00%
Ersan Ilyasova 	$4.3K	13	13.95	27.5	-1	6.12	21.77	77.00%	54.00%	38.00%	23.00%	8.00%
Boris Diaw 	$4.8K	12	21.59	42.7	13.6	14.49	28.7	100.00%	92.00%	50.00%	17.00%	8.00%
Trevor Ariza 	$6.2K	12	27.19	43.7	18.1	20.24	34.14	100.00%	92.00%	58.00%	17.00%	8.00%
Kevin Garnett 	$4.7K	12	20.03	37.8	9	11.96	28.09	92.00%	75.00%	42.00%	33.00%	8.00%
Luis Scola 	$4.9K	12	19.58	38.2	4.5	11.02	28.15	83.00%	75.00%	58.00%	17.00%	8.00%
Rudy Gay 	$8.2K	12	35.36	53.1	21.3	25.56	45.16	100.00%	83.00%	50.00%	33.00%	8.00%
Dirk Nowitzki 	$7.1K	13	29.35	44	20.1	22.17	36.52	100.00%	85.00%	62.00%	23.00%	8.00%
Ian Mahinmi 	$3.6K	12	11.3	22	5.4	6.02	16.58	67.00%	50.00%	25.00%	17.00%	8.00%
Jason Smith 	$3.7K	13	12.48	22.6	5.1	7.45	17.52	85.00%	54.00%	31.00%	15.00%	8.00%
Tyson Chandler 	$6.3K	13	27.08	40.2	11.3	19.57	34.6	92.00%	85.00%	62.00%	31.00%	8.00%
DeMarcus Cousins 	$10.0K	12	41.24	63.9	30.7	31.81	50.68	100.00%	100.00%	50.00%	8.00%	8.00%
Donatas Motiejunas 	$4.9K	12	13.93	30.1	3.1	5.87	22	58.00%	50.00%	25.00%	17.00%	8.00%
Enes Kanter 	$5.5K	13	20.79	33	3.4	12.55	29.03	85.00%	62.00%	54.00%	23.00%	8.00%
Kawhi Leonard 	$6.8K	12	26.06	49.5	0	13.98	38.13	92.00%	75.00%	42.00%	25.00%	8.00%
Marcus Morris 	$4.8K	13	18.45	29.5	6.7	11.08	25.82	92.00%	69.00%	46.00%	31.00%	8.00%
Brandon Knight 	$7.2K	13	32.33	49.1	14.4	23.7	40.96	100.00%	85.00%	77.00%	31.00%	8.00%
Iman Shumpert 	$5.8K	12	22.49	45.6	2	11.65	33.33	83.00%	75.00%	50.00%	25.00%	8.00%
Alec Burks 	$6.0K	13	22.63	44.3	11.8	15.19	30.07	92.00%	77.00%	31.00%	8.00%	8.00%
Terrence Ross 	$5.1K	12	18.44	31.5	8.2	11.26	25.62	75.00%	67.00%	58.00%	8.00%	8.00%
John Henson 	$3.6K	13	10.99	31.9	-2	2.4	19.59	69.00%	38.00%	31.00%	15.00%	8.00%
Pablo Prigioni 	$3.6K	12	11.34	23.9	0	4.62	18.07	83.00%	50.00%	42.00%	17.00%	8.00%
Henry Sims 	$5.0K	12	19.44	31.1	7.3	13.28	25.61	92.00%	75.00%	42.00%	17.00%	8.00%
Brandon Davies 	$4.2K	12	15.93	27.3	2.2	8.44	23.43	75.00%	75.00%	50.00%	25.00%	8.00%
Giannis Antetokounmpo 	$5.5K	13	21.77	42.4	10.1	13.3	30.24	92.00%	62.00%	46.00%	23.00%	8.00%
Tim Hardaway Jr. 	$4.1K	13	12.95	28.4	1.5	4.39	21.5	62.00%	38.00%	38.00%	23.00%	8.00%
Amar'e Stoudemire 	$5.1K	12	23	32.6	11.6	16.3	29.7	100.00%	75.00%	58.00%	42.00%	8.00%
K.J. McDaniels 	$4.1K	12	16.2	24.6	8.9	11.42	20.98	100.00%	67.00%	42.00%	25.00%	8.00%
Jabari Parker 	$5.6K	13	21.95	35.9	12.1	15.17	28.72	100.00%	69.00%	46.00%	15.00%	8.00%
Shabazz Napier 	$4.0K	12	13.39	27.5	4.9	7.72	19.06	83.00%	58.00%	17.00%	8.00%	8.00%
Channing Frye 	$5.0K	14	18.86	30.2	0	10.18	27.54	86.00%	71.00%	50.00%	21.00%	7.00%
Nikola Vucevic 	$8.7K	14	37.14	53.1	24.5	29.5	44.79	100.00%	93.00%	64.00%	21.00%	7.00%
Ty Lawson 	N/A	11	32.11	47.6	8.5	22.36	41.86	0.00%	0.00%	0.00%	0.00%	0.00%
Alonzo Gee 	N/A	9	7.99	14.4	2	2.91	13.07	0.00%	0.00%	0.00%	0.00%	0.00%
Jeremy Lin 	N/A	13	21.65	36.1	4.9	11.33	31.98	0.00%	0.00%	0.00%	0.00%	0.00%
Brandon Jennings 	N/A	13	28.58	52.6	8.8	16.05	41.11	0.00%	0.00%	0.00%	0.00%	0.00%
Avery Bradley 	N/A	11	19.24	46.1	9.9	9.02	29.45	0.00%	0.00%	0.00%	0.00%	0.00%
Sebastian Telfair 	N/A	14	15.61	29.3	3.5	7.47	23.76	0.00%	0.00%	0.00%	0.00%	0.00%
Lance Stephenson 	N/A	13	27.95	38.8	11.4	19.83	36.06	0.00%	0.00%	0.00%	0.00%	0.00%
Gary Neal 	N/A	11	19.07	30.2	7.6	11.94	26.21	0.00%	0.00%	0.00%	0.00%	0.00%
Jannero Pargo 	N/A	3	7.07	11	2	3.31	10.83	0.00%	0.00%	0.00%	0.00%	0.00%
Dwyane Wade 	$8.1K	8	34.39	43.7	24.9	27.82	40.96	100.00%	100.00%	50.00%	25.00%	0.00%
Ramon Sessions 	$3.8K	10	9.59	20.6	-1	2.79	16.39	50.00%	30.00%	30.00%	20.00%	0.00%
George Hill 	$5.2K	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Xavier Henry 	N/A	8	4.04	12.4	1	0.36	7.72	0.00%	0.00%	0.00%	0.00%	0.00%
Arron Afflalo 	N/A	12	19.54	31.3	7.7	12.49	26.59	0.00%	0.00%	0.00%	0.00%	0.00%
Randy Foye 	N/A	10	14.58	44.9	4.5	2.94	26.22	0.00%	0.00%	0.00%	0.00%	0.00%
Jeff Teague 	N/A	11	30.31	47.8	9.9	16.76	43.86	0.00%	0.00%	0.00%	0.00%	0.00%
Wayne Ellington 	N/A	7	11.4	16.5	0	6.05	16.75	0.00%	0.00%	0.00%	0.00%	0.00%
C.J. Watson 	$3.7K	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Gerald Henderson 	N/A	11	10.84	27.5	2	3.53	18.14	0.00%	0.00%	0.00%	0.00%	0.00%
Marcus Thornton 	N/A	10	11.46	26.9	5.2	5.38	17.54	0.00%	0.00%	0.00%	0.00%	0.00%
Willie Green 	$3.5K	10	7.12	17.6	2	2.09	12.15	30.00%	20.00%	20.00%	10.00%	0.00%
Courtney Lee 	N/A	10	22.75	35.1	8	16.31	29.19	0.00%	0.00%	0.00%	0.00%	0.00%
