Goran Dragic 	N/A	12	24.29	40.7	11.7	15.31	33.28	0.00%	0.00%	0.00%	0.00%	0.00%
Louis Williams 	N/A	11	14.46	20.4	8.2	9.76	19.17	0.00%	0.00%	0.00%	0.00%	0.00%
Luke Ridnour 	N/A	12	12.72	23.8	3.9	5.9	19.53	0.00%	0.00%	0.00%	0.00%	0.00%
Jameer Nelson 	N/A	12	16.08	28.4	6.4	10.8	21.35	0.00%	0.00%	0.00%	0.00%	0.00%
Beno Udrih 	N/A	11	12.14	21.7	3.5	5.85	18.42	0.00%	0.00%	0.00%	0.00%	0.00%
Rodney Stuckey 	N/A	6	11.98	28.1	0	2.47	21.5	0.00%	0.00%	0.00%	0.00%	0.00%
DeMar DeRozan 	N/A	11	32.63	41.1	16.2	25.15	40.1	0.00%	0.00%	0.00%	0.00%	0.00%
O.J. Mayo 	N/A	12	20.75	37.1	7.9	12.2	29.3	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Lowry 	N/A	11	33.79	48.3	18.9	25.01	42.57	0.00%	0.00%	0.00%	0.00%	0.00%
Kirk Hinrich 	$4.5K	11	17.24	26.9	6.7	9.99	24.48	91.00%	55.00%	36.00%	36.00%	0.00%
Ben Gordon 	N/A	10	8.74	27	-1	0.95	16.53	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Conley 	N/A	12	30.04	44.7	14	21.76	38.33	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Young 	N/A	3	16.6	25	0	4.86	28.34	0.00%	0.00%	0.00%	0.00%	0.00%
D.J. Augustin 	N/A	12	15.35	30.6	7.7	8.93	21.77	0.00%	0.00%	0.00%	0.00%	0.00%
Vince Carter 	N/A	12	10.29	21.8	0	4.38	16.2	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Martin 	N/A	9	27.48	46.8	2.9	12.62	42.33	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Terry 	N/A	12	11.85	22	3.9	6.61	17.09	0.00%	0.00%	0.00%	0.00%	0.00%
Tyreke Evans 	N/A	10	34.2	49.5	26.8	27.71	40.69	0.00%	0.00%	0.00%	0.00%	0.00%
Jose Calderon 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Andre Miller 	N/A	9	10.89	20.6	2.7	5.14	16.63	0.00%	0.00%	0.00%	0.00%	0.00%
Jrue Holiday 	N/A	10	31.22	43.1	19.6	24.02	38.42	0.00%	0.00%	0.00%	0.00%	0.00%
Jamal Crawford 	$5.8K	9	26.24	34.3	14.5	18.86	33.63	100.00%	78.00%	67.00%	56.00%	0.00%
Devin Harris 	N/A	11	19.53	27.5	8.7	13.28	25.77	0.00%	0.00%	0.00%	0.00%	0.00%
Eric Gordon 	N/A	10	16.43	23.7	-1.3	9.39	23.47	0.00%	0.00%	0.00%	0.00%	0.00%
Raymond Felton 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Stephen Curry 	N/A	10	43.85	56.3	25.1	33.3	54.4	0.00%	0.00%	0.00%	0.00%	0.00%
Deron Williams 	N/A	11	32.36	38.2	23.3	27.84	36.89	0.00%	0.00%	0.00%	0.00%	0.00%
Kobe Bryant 	N/A	12	39.93	52.5	24.8	30.75	49.12	0.00%	0.00%	0.00%	0.00%	0.00%
Joe Johnson 	N/A	11	30.73	52.6	14.3	21.75	39.7	0.00%	0.00%	0.00%	0.00%	0.00%
Russell Westbrook 	N/A	2	30.8	54.6	7	7	54.6	0.00%	0.00%	0.00%	0.00%	0.00%
John Wall 	N/A	10	39.97	56.2	20.1	27.34	52.6	0.00%	0.00%	0.00%	0.00%	0.00%
Rajon Rondo 	N/A	10	33.94	51.8	0	20.5	47.38	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Rose 	$7.4K	6	23.38	35.9	0	12.25	34.52	83.00%	83.00%	17.00%	0.00%	0.00%
Chris Paul 	$10.1K	10	41.29	52.5	26.7	33.46	49.12	100.00%	90.00%	60.00%	10.00%	0.00%
Monta Ellis 	N/A	12	29.4	39.2	19.1	23.74	35.06	0.00%	0.00%	0.00%	0.00%	0.00%
Carmelo Anthony 	N/A	13	34.97	55.9	22.3	26.46	43.47	0.00%	0.00%	0.00%	0.00%	0.00%
Chris Bosh 	$8.8K	11	36.65	51	21.9	29.05	44.26	100.00%	91.00%	55.00%	18.00%	0.00%
Jonas Jerebko 	N/A	10	11.94	22.2	6.2	6.52	17.36	0.00%	0.00%	0.00%	0.00%	0.00%
Caron Butler 	N/A	12	14.33	32.6	7.4	6.2	22.46	0.00%	0.00%	0.00%	0.00%	0.00%
Tim Duncan 	N/A	10	33.94	56.6	20.8	24.64	43.24	0.00%	0.00%	0.00%	0.00%	0.00%
Brandan Wright 	N/A	12	18.93	26	5.4	12.86	24.99	0.00%	0.00%	0.00%	0.00%	0.00%
Trevor Booker 	N/A	12	14.61	29.8	5.8	7.58	21.64	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Miller 	N/A	7	3.73	6.9	1.2	1.3	6.16	0.00%	0.00%	0.00%	0.00%	0.00%
Steve Novak 	N/A	4	3.65	7.2	1.2	1.32	5.98	0.00%	0.00%	0.00%	0.00%	0.00%
James Jones 	N/A	1	4.2	4.2	4.2	4.2	4.2	0.00%	0.00%	0.00%	0.00%	0.00%
DeMarre Carroll 	N/A	6	23.02	27.8	13.6	18.21	27.83	0.00%	0.00%	0.00%	0.00%	0.00%
Richard Jefferson 	N/A	10	7.33	16.9	1.2	3.02	11.64	0.00%	0.00%	0.00%	0.00%	0.00%
James Johnson 	N/A	10	18.81	38.5	9	10.68	26.94	0.00%	0.00%	0.00%	0.00%	0.00%
Victor Claver 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Luke Babbitt 	N/A	7	6.59	19.6	0	-0.32	13.49	0.00%	0.00%	0.00%	0.00%	0.00%
LeBron James 	N/A	10	43.94	61.4	21	31.53	56.35	0.00%	0.00%	0.00%	0.00%	0.00%
Marreese Speights 	N/A	9	16.2	33.8	5.4	6.26	26.14	0.00%	0.00%	0.00%	0.00%	0.00%
Quincy Pondexter 	N/A	11	8.04	21.6	1.2	2.61	13.46	0.00%	0.00%	0.00%	0.00%	0.00%
Gordon Hayward 	N/A	12	33.29	50.6	20.8	23.96	42.63	0.00%	0.00%	0.00%	0.00%	0.00%
Paul George 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Ekpe Udoh 	$3.5K	3	1	4	-1	-1.16	3.16	0.00%	0.00%	0.00%	0.00%	0.00%
Josh McRoberts 	$4.1K	6	7.72	17.6	3.7	2.95	12.48	33.00%	17.00%	17.00%	0.00%	0.00%
Lou Amundson 	N/A	1	5.9	5.9	5.9	5.9	5.9	0.00%	0.00%	0.00%	0.00%	0.00%
Larry Sanders 	N/A	11	20.68	37.5	7.8	13	28.36	0.00%	0.00%	0.00%	0.00%	0.00%
Patrick Patterson 	N/A	11	17.1	31.6	3.5	9.6	24.6	0.00%	0.00%	0.00%	0.00%	0.00%
Austin Daye 	N/A	8	6.7	16.4	-1	-0.03	13.43	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Tolliver 	N/A	9	5.04	12.2	1.2	1.78	8.31	0.00%	0.00%	0.00%	0.00%	0.00%
Ed Davis 	N/A	12	22.04	37.3	11.8	15.46	28.62	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Favors 	N/A	12	31.51	52.3	10.1	20.11	42.9	0.00%	0.00%	0.00%	0.00%	0.00%
Darrell Arthur 	N/A	10	16.19	33.2	1.2	7.6	24.78	0.00%	0.00%	0.00%	0.00%	0.00%
Jordan Hill 	N/A	12	29.81	42	20.5	22.34	37.28	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Korver 	N/A	10	24.52	40.3	1.5	13.83	35.21	0.00%	0.00%	0.00%	0.00%	0.00%
Omri Casspi 	$3.7K	11	13.27	20	1.4	7.33	19.22	82.00%	55.00%	55.00%	27.00%	0.00%
Thabo Sefolosha 	N/A	10	17.77	25.7	6.4	11.93	23.61	0.00%	0.00%	0.00%	0.00%	0.00%
Chase Budinger 	N/A	7	5.26	10.4	2.2	2.6	7.91	0.00%	0.00%	0.00%	0.00%	0.00%
Corey Brewer 	N/A	10	18.95	30.4	1.2	8.85	29.05	0.00%	0.00%	0.00%	0.00%	0.00%
Al-Farouq Aminu 	N/A	12	13.63	30.5	1.4	4.11	23.16	0.00%	0.00%	0.00%	0.00%	0.00%
Wesley Johnson 	N/A	12	15.18	19.9	9.4	11.38	18.98	0.00%	0.00%	0.00%	0.00%	0.00%
Ryan Anderson 	N/A	10	24.83	44.5	12.4	16.12	33.54	0.00%	0.00%	0.00%	0.00%	0.00%
Tony Allen 	N/A	11	18.71	27.3	9.5	12.38	25.03	0.00%	0.00%	0.00%	0.00%	0.00%
Amir Johnson 	N/A	8	21.98	39	9.1	13.25	30.7	0.00%	0.00%	0.00%	0.00%	0.00%
Francisco Garcia 	N/A	6	5.18	11.2	0	1.51	8.86	0.00%	0.00%	0.00%	0.00%	0.00%
Martell Webster 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Thaddeus Young 	N/A	7	25.19	39.8	12.2	15.89	34.48	0.00%	0.00%	0.00%	0.00%	0.00%
Evan Turner 	N/A	9	18.68	32	9.8	11.11	26.24	0.00%	0.00%	0.00%	0.00%	0.00%
Serge Ibaka 	N/A	13	28.36	40.2	17.2	21.61	35.11	0.00%	0.00%	0.00%	0.00%	0.00%
Tyler Hansbrough 	N/A	11	9.49	23.9	2.4	3.23	15.75	0.00%	0.00%	0.00%	0.00%	0.00%
C.J. Miles 	N/A	7	9.76	23.6	0	1.56	17.96	0.00%	0.00%	0.00%	0.00%	0.00%
Ersan Ilyasova 	N/A	12	13.39	27.5	-1	5.5	21.29	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Morrow 	N/A	6	17.33	34.5	8.7	8.53	26.14	0.00%	0.00%	0.00%	0.00%	0.00%
Kris Humphries 	N/A	7	17.8	27.3	4.4	8.98	26.62	0.00%	0.00%	0.00%	0.00%	0.00%
Charlie Villanueva 	N/A	6	4.2	11.4	0	0.45	7.95	0.00%	0.00%	0.00%	0.00%	0.00%
Boris Diaw 	N/A	11	21.39	42.7	13.6	14	28.78	0.00%	0.00%	0.00%	0.00%	0.00%
John Salmons 	N/A	3	2.2	3.9	1.2	0.99	3.41	0.00%	0.00%	0.00%	0.00%	0.00%
Jeff Green 	N/A	10	30.34	51.4	19.5	21.24	39.44	0.00%	0.00%	0.00%	0.00%	0.00%
Nicolas Batum 	N/A	7	28.26	36.6	21.5	22.96	33.55	0.00%	0.00%	0.00%	0.00%	0.00%
Landry Fields 	N/A	2	1	3	-1	-1	3	0.00%	0.00%	0.00%	0.00%	0.00%
Andrei Kirilenko 	N/A	4	3.73	8.6	1.2	0.7	6.75	0.00%	0.00%	0.00%	0.00%	0.00%
Marvin Williams 	N/A	12	12.57	28.3	2.6	5.8	19.33	0.00%	0.00%	0.00%	0.00%	0.00%
Jared Dudley 	N/A	12	8.78	13.4	2	6.1	11.47	0.00%	0.00%	0.00%	0.00%	0.00%
Tayshaun Prince 	N/A	7	11.24	20	3.5	5.38	17.1	0.00%	0.00%	0.00%	0.00%	0.00%
Elton Brand 	N/A	3	5.2	13.4	0	-0.67	11.07	0.00%	0.00%	0.00%	0.00%	0.00%
Trevor Ariza 	N/A	12	27.19	43.7	18.1	20.24	34.14	0.00%	0.00%	0.00%	0.00%	0.00%
Hedo Turkoglu 	$3.5K	6	5.33	14.1	0	0.2	10.46	33.00%	17.00%	17.00%	0.00%	0.00%
Gerald Wallace 	N/A	3	2.87	5.2	1.2	1.17	4.57	0.00%	0.00%	0.00%	0.00%	0.00%
Wilson Chandler 	N/A	11	21.29	34.3	11.6	15.32	27.26	0.00%	0.00%	0.00%	0.00%	0.00%
Danilo Gallinari 	N/A	11	11.48	16.8	1.4	6.27	16.7	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Garnett 	N/A	11	21.03	37.8	10.3	13.35	28.7	0.00%	0.00%	0.00%	0.00%	0.00%
Luis Scola 	N/A	12	19.58	38.2	4.5	11.02	28.15	0.00%	0.00%	0.00%	0.00%	0.00%
Shawn Marion 	N/A	10	13.37	20.2	5.9	8.52	18.22	0.00%	0.00%	0.00%	0.00%	0.00%
Andre Iguodala 	N/A	10	14.35	27.3	2.9	6.87	21.83	0.00%	0.00%	0.00%	0.00%	0.00%
Paul Millsap 	N/A	10	35.7	60.9	20.7	24.06	47.34	0.00%	0.00%	0.00%	0.00%	0.00%
Dorell Wright 	N/A	6	4.17	8.1	0	1.18	7.15	0.00%	0.00%	0.00%	0.00%	0.00%
Wesley Matthews 	N/A	11	25.9	36.7	16.8	20.29	31.51	0.00%	0.00%	0.00%	0.00%	0.00%
Paul Pierce 	N/A	10	23.98	35.5	12.6	17.47	30.49	0.00%	0.00%	0.00%	0.00%	0.00%
Danny Granger 	$4.0K	2	2.5	5	0	0	5	0.00%	0.00%	0.00%	0.00%	0.00%
Carlos Boozer 	N/A	12	23.97	35	4.3	15.21	32.73	0.00%	0.00%	0.00%	0.00%	0.00%
Josh Smith 	N/A	12	28.93	41.2	12.3	20.21	37.64	0.00%	0.00%	0.00%	0.00%	0.00%
David West 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Dirk Nowitzki 	N/A	12	29.26	44	20.1	21.8	36.72	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Love 	N/A	10	33.78	44.7	26.1	28.31	39.25	0.00%	0.00%	0.00%	0.00%	0.00%
LaMarcus Aldridge 	N/A	10	37.1	47.8	23.8	29.81	44.39	0.00%	0.00%	0.00%	0.00%	0.00%
Ian Mahinmi 	N/A	12	11.3	22	5.4	6.02	16.58	0.00%	0.00%	0.00%	0.00%	0.00%
Joel Anthony 	N/A	6	5.38	10.8	1.5	2.2	8.57	0.00%	0.00%	0.00%	0.00%	0.00%
DeJuan Blair 	N/A	3	1.9	3.5	0	0.46	3.34	0.00%	0.00%	0.00%	0.00%	0.00%
Greg Stiemsma 	N/A	2	8.15	10.1	6.2	6.2	10.1	0.00%	0.00%	0.00%	0.00%	0.00%
Chuck Hayes 	N/A	5	3.62	5.4	1.2	2.21	5.03	0.00%	0.00%	0.00%	0.00%	0.00%
J.J. Hickson 	N/A	4	18.93	32.2	8.3	10.35	27.5	0.00%	0.00%	0.00%	0.00%	0.00%
Kendrick Perkins 	N/A	13	13.06	23.8	2.4	6.3	19.82	0.00%	0.00%	0.00%	0.00%	0.00%
Cole Aldrich 	N/A	9	8.56	17.5	0	3.36	13.75	0.00%	0.00%	0.00%	0.00%	0.00%
Kosta Koufos 	N/A	10	12.84	30.7	4.9	5.39	20.29	0.00%	0.00%	0.00%	0.00%	0.00%
Nikola Pekovic 	N/A	9	23.07	34.7	7.8	13.6	32.53	0.00%	0.00%	0.00%	0.00%	0.00%
Joakim Noah 	$8.0K	9	29.32	38.8	17.2	21.95	36.69	100.00%	78.00%	44.00%	0.00%	0.00%
Chris Kaman 	N/A	11	21.15	31.4	9.9	14.08	28.22	0.00%	0.00%	0.00%	0.00%	0.00%
Anderson Varejao 	N/A	10	21.71	37.2	5.8	13.84	29.58	0.00%	0.00%	0.00%	0.00%	0.00%
Matt Bonner 	N/A	8	9.88	23.7	0	3.14	16.61	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Seraphin 	N/A	8	10.43	21.2	1.5	4.77	16.08	0.00%	0.00%	0.00%	0.00%	0.00%
Tiago Splitter 	N/A	3	4.6	13.8	0	-1.91	11.11	0.00%	0.00%	0.00%	0.00%	0.00%
Udonis Haslem 	$3.5K	5	12.64	16.7	3.6	7.88	17.4	80.00%	80.00%	60.00%	0.00%	0.00%
Timofey Mozgov 	N/A	11	19.96	32.4	8.2	11.96	27.96	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Maxiell 	N/A	11	5.76	17.2	-1.8	0.98	10.54	0.00%	0.00%	0.00%	0.00%	0.00%
Zaza Pachulia 	N/A	11	15.8	35.6	2.9	6.17	25.43	0.00%	0.00%	0.00%	0.00%	0.00%
Omer Asik 	N/A	8	25.88	44.4	15.9	17.3	34.45	0.00%	0.00%	0.00%	0.00%	0.00%
Brendan Haywood 	N/A	1	7.8	7.8	7.8	7.8	7.8	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Collison 	N/A	13	13.74	22.4	4.5	7.91	19.57	0.00%	0.00%	0.00%	0.00%	0.00%
Samuel Dalembert 	N/A	13	12.92	26.4	2.2	4.78	21.06	0.00%	0.00%	0.00%	0.00%	0.00%
Robin Lopez 	N/A	11	24.46	37.2	9.8	17.57	31.36	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Smith 	N/A	13	12.48	22.6	5.1	7.45	17.52	0.00%	0.00%	0.00%	0.00%	0.00%
Ronny Turiaf 	N/A	3	1.4	2.7	0	0.3	2.5	0.00%	0.00%	0.00%	0.00%	0.00%
Drew Gooden 	N/A	7	11	23.5	0	3.94	18.06	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Thompson 	$4.0K	11	13.48	23.8	2.6	6.88	20.09	73.00%	64.00%	45.00%	18.00%	0.00%
Brandon Bass 	N/A	10	14.25	35.7	2.2	4.92	23.58	0.00%	0.00%	0.00%	0.00%	0.00%
Marcin Gortat 	N/A	10	28.31	37.8	15.4	21.81	34.81	0.00%	0.00%	0.00%	0.00%	0.00%
Tyson Chandler 	N/A	12	28.4	40.2	16.8	22.18	34.62	0.00%	0.00%	0.00%	0.00%	0.00%
Glen Davis 	$3.5K	5	4.7	7.7	0	1.78	7.62	40.00%	0.00%	0.00%	0.00%	0.00%
Channing Frye 	N/A	13	19.23	30.2	0	10.33	28.13	0.00%	0.00%	0.00%	0.00%	0.00%
JaVale McGee 	N/A	10	10.54	27.8	2	3.08	18	0.00%	0.00%	0.00%	0.00%	0.00%
Greg Monroe 	N/A	10	31.35	50.1	12.4	21.49	41.21	0.00%	0.00%	0.00%	0.00%	0.00%
Roy Hibbert 	N/A	12	31.04	44.2	8.6	20.57	41.51	0.00%	0.00%	0.00%	0.00%	0.00%
Andrea Bargnani 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Marc Gasol 	N/A	12	35.47	52.3	24.3	27.41	43.52	0.00%	0.00%	0.00%	0.00%	0.00%
Andrew Bogut 	N/A	10	28.2	44.3	17	19.69	36.71	0.00%	0.00%	0.00%	0.00%	0.00%
Al Jefferson 	N/A	12	33.81	54.3	16.5	23.3	44.32	0.00%	0.00%	0.00%	0.00%	0.00%
Brook Lopez 	N/A	9	26.78	38.4	12.2	18.69	34.86	0.00%	0.00%	0.00%	0.00%	0.00%
Al Horford 	N/A	10	28.36	46	14.3	18.97	37.75	0.00%	0.00%	0.00%	0.00%	0.00%
David Lee 	N/A	2	2.5	5	0	0	5	0.00%	0.00%	0.00%	0.00%	0.00%
Dwight Howard 	N/A	11	33.83	55.2	0	19.18	48.48	0.00%	0.00%	0.00%	0.00%	0.00%
Pau Gasol 	$8.6K	10	37.87	50	26.7	30.84	44.9	100.00%	100.00%	60.00%	20.00%	0.00%
Blake Griffin 	$9.4K	10	35.15	50.8	14.7	25.21	45.09	90.00%	80.00%	30.00%	20.00%	0.00%
Zach Randolph 	N/A	12	33.6	48.4	18.2	24.52	42.68	0.00%	0.00%	0.00%	0.00%	0.00%
Nikola Vucevic 	N/A	13	37.77	53.1	24.5	30.19	45.35	0.00%	0.00%	0.00%	0.00%	0.00%
Donatas Motiejunas 	N/A	12	13.93	30.1	3.1	5.87	22	0.00%	0.00%	0.00%	0.00%	0.00%
Enes Kanter 	N/A	12	20.57	33	3.4	12.03	29.11	0.00%	0.00%	0.00%	0.00%	0.00%
Jonas Valanciunas 	N/A	10	22.49	37.8	10.9	14.57	30.41	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Williams 	$3.5K	4	5.93	12.3	2	1.9	9.95	25.00%	25.00%	0.00%	0.00%	0.00%
Tristan Thompson 	N/A	10	18.33	38.6	7.8	9.02	27.64	0.00%	0.00%	0.00%	0.00%	0.00%
Kawhi Leonard 	N/A	11	26.94	49.5	0	14.69	39.18	0.00%	0.00%	0.00%	0.00%	0.00%
