Darren Collison 	$6.8K	3	30.9	31.9	29.9	30.08	31.72	100.00%	100.00%	100.00%	0.00%	0.00%
Mike Conley 	N/A	4	34	40.7	23.4	27.33	40.67	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Young 	N/A	2	24.9	25	24.8	24.8	25	0.00%	0.00%	0.00%	0.00%	0.00%
D.J. Augustin 	N/A	4	11.33	13.5	7.7	9.15	13.5	0.00%	0.00%	0.00%	0.00%	0.00%
Vince Carter 	N/A	4	14.98	21.8	9.9	10.64	19.31	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Martin 	N/A	3	29.27	46.8	2.9	10.29	48.25	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Terry 	N/A	4	9.33	14.2	3.9	5.66	12.99	0.00%	0.00%	0.00%	0.00%	0.00%
Tyreke Evans 	N/A	3	33.8	39.7	30.7	29.63	37.97	0.00%	0.00%	0.00%	0.00%	0.00%
Andre Miller 	N/A	2	9.85	11.2	8.5	8.5	11.2	0.00%	0.00%	0.00%	0.00%	0.00%
Jrue Holiday 	N/A	3	31.93	36.5	28.9	28.65	35.22	0.00%	0.00%	0.00%	0.00%	0.00%
Jamal Crawford 	$5.8K	3	27.57	34.3	14.5	18.33	36.81	100.00%	67.00%	67.00%	67.00%	0.00%
Devin Harris 	N/A	3	14.17	18.9	8.7	9.97	18.36	0.00%	0.00%	0.00%	0.00%	0.00%
Eric Gordon 	N/A	3	19.17	22	17.1	17.09	21.24	0.00%	0.00%	0.00%	0.00%	0.00%
Stephen Curry 	N/A	3	40.3	56.3	25.1	27.55	53.05	0.00%	0.00%	0.00%	0.00%	0.00%
Deron Williams 	N/A	4	32.93	37.5	28.4	29.51	36.34	0.00%	0.00%	0.00%	0.00%	0.00%
Kobe Bryant 	N/A	4	39.53	52.5	24.8	29.27	49.78	0.00%	0.00%	0.00%	0.00%	0.00%
Joe Johnson 	N/A	4	28.25	36.7	14.3	19.75	36.75	0.00%	0.00%	0.00%	0.00%	0.00%
John Wall 	N/A	2	37.35	39.7	35	35	39.7	0.00%	0.00%	0.00%	0.00%	0.00%
Rajon Rondo 	N/A	3	37.2	42.6	32.5	33.05	41.35	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Rose 	$7.4K	1	24.6	24.6	24.6	24.6	24.6	100.00%	100.00%	0.00%	0.00%	0.00%
Chris Paul 	$10.1K	3	38.5	52.5	26.7	27.85	49.15	100.00%	67.00%	33.00%	33.00%	0.00%
Monta Ellis 	N/A	4	31.98	39.2	24.4	26.65	37.3	0.00%	0.00%	0.00%	0.00%	0.00%
Carmelo Anthony 	N/A	4	40.55	55.9	26.3	30.07	51.03	0.00%	0.00%	0.00%	0.00%	0.00%
Chris Bosh 	$8.8K	3	32.13	34.6	28.3	29.39	34.88	100.00%	100.00%	0.00%	0.00%	0.00%
Jonas Jerebko 	N/A	4	15.15	22.2	6.2	8.87	21.43	0.00%	0.00%	0.00%	0.00%	0.00%
Caron Butler 	N/A	4	13.5	28.7	7.4	4.7	22.3	0.00%	0.00%	0.00%	0.00%	0.00%
Tim Duncan 	N/A	4	31.28	37.5	20.8	24.6	37.95	0.00%	0.00%	0.00%	0.00%	0.00%
Brandan Wright 	N/A	4	22.83	26	18.6	19.85	25.8	0.00%	0.00%	0.00%	0.00%	0.00%
Trevor Booker 	N/A	3	8.4	12.9	5.8	5.21	11.59	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Miller 	N/A	2	1.55	1.9	1.2	1.2	1.9	0.00%	0.00%	0.00%	0.00%	0.00%
Steve Novak 	N/A	1	4.2	4.2	4.2	4.2	4.2	0.00%	0.00%	0.00%	0.00%	0.00%
Reggie Evans 	$3.5K	1	7.8	7.8	7.8	7.8	7.8	100.00%	0.00%	0.00%	0.00%	0.00%
James Jones 	N/A	1	4.2	4.2	4.2	4.2	4.2	0.00%	0.00%	0.00%	0.00%	0.00%
Richard Jefferson 	N/A	3	10.27	16.9	1.2	3.63	16.9	0.00%	0.00%	0.00%	0.00%	0.00%
James Johnson 	N/A	2	26.15	38.5	13.8	13.8	38.5	0.00%	0.00%	0.00%	0.00%	0.00%
Luke Babbitt 	N/A	3	12.7	19.6	4.4	6.42	18.98	0.00%	0.00%	0.00%	0.00%	0.00%
LeBron James 	N/A	4	44.75	55.3	34.7	36.88	52.62	0.00%	0.00%	0.00%	0.00%	0.00%
Marreese Speights 	N/A	3	27.93	33.8	24.8	23.78	32.08	0.00%	0.00%	0.00%	0.00%	0.00%
Quincy Pondexter 	N/A	3	12.27	21.6	4.5	5.2	19.34	0.00%	0.00%	0.00%	0.00%	0.00%
Gordon Hayward 	N/A	3	32.03	50.6	20.8	18.81	45.26	0.00%	0.00%	0.00%	0.00%	0.00%
Ekpe Udoh 	$3.5K	2	1.5	4	-1	-1	4	0.00%	0.00%	0.00%	0.00%	0.00%
Lou Amundson 	N/A	1	5.9	5.9	5.9	5.9	5.9	0.00%	0.00%	0.00%	0.00%	0.00%
Larry Sanders 	N/A	3	14.33	18.2	7.8	9.69	18.98	0.00%	0.00%	0.00%	0.00%	0.00%
Patrick Patterson 	N/A	3	15.13	23.5	6.6	8.23	22.03	0.00%	0.00%	0.00%	0.00%	0.00%
Austin Daye 	N/A	3	7.6	16.4	2	1.3	13.9	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Tolliver 	N/A	2	1.3	1.4	1.2	1.2	1.4	0.00%	0.00%	0.00%	0.00%	0.00%
Ed Davis 	N/A	4	20.28	30.2	11.8	13.36	27.19	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Favors 	N/A	3	31.33	44.4	22.4	21.89	40.78	0.00%	0.00%	0.00%	0.00%	0.00%
Darrell Arthur 	N/A	4	22.33	33.2	15	15.46	29.19	0.00%	0.00%	0.00%	0.00%	0.00%
Jordan Hill 	N/A	4	28.1	32.5	22.2	24.2	32	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Korver 	N/A	3	15.7	30.7	1.5	3.77	27.63	0.00%	0.00%	0.00%	0.00%	0.00%
Omri Casspi 	$3.7K	3	13.47	20	1.4	4.92	22.01	67.00%	67.00%	67.00%	67.00%	0.00%
Thabo Sefolosha 	N/A	3	24.83	25.7	24	24.14	25.53	0.00%	0.00%	0.00%	0.00%	0.00%
Chase Budinger 	N/A	3	7	10.4	3	3.95	10.05	0.00%	0.00%	0.00%	0.00%	0.00%
Corey Brewer 	N/A	3	27.73	30.4	23.6	24.77	30.7	0.00%	0.00%	0.00%	0.00%	0.00%
Al-Farouq Aminu 	N/A	4	19.75	28.7	9.8	11.84	27.66	0.00%	0.00%	0.00%	0.00%	0.00%
Wesley Johnson 	N/A	4	15.48	19.6	10.2	11.51	19.44	0.00%	0.00%	0.00%	0.00%	0.00%
Ryan Anderson 	N/A	3	23.53	30.8	16.1	17.53	29.54	0.00%	0.00%	0.00%	0.00%	0.00%
Tony Allen 	N/A	3	10.9	12.4	9.5	9.71	12.09	0.00%	0.00%	0.00%	0.00%	0.00%
Amir Johnson 	N/A	3	23.13	30.3	14.6	16.65	29.62	0.00%	0.00%	0.00%	0.00%	0.00%
Francisco Garcia 	N/A	3	6.97	11.2	2	3.18	10.76	0.00%	0.00%	0.00%	0.00%	0.00%
Evan Turner 	N/A	3	19.07	23.8	13.3	14.72	23.42	0.00%	0.00%	0.00%	0.00%	0.00%
Serge Ibaka 	N/A	4	28.63	35.6	17.2	21.28	35.97	0.00%	0.00%	0.00%	0.00%	0.00%
Tyler Hansbrough 	N/A	3	3.73	5.2	2.4	2.59	4.88	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Dunleavy 	$5.3K	3	21.03	26.4	11.7	14.41	27.66	100.00%	67.00%	67.00%	0.00%	0.00%
C.J. Miles 	N/A	1	2	2	2	2	2	0.00%	0.00%	0.00%	0.00%	0.00%
Ersan Ilyasova 	N/A	4	16.38	27.5	4.4	6.78	25.97	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Morrow 	N/A	4	15.13	21	8.7	10.6	19.65	0.00%	0.00%	0.00%	0.00%	0.00%
Kris Humphries 	N/A	2	20.95	24.2	17.7	17.7	24.2	0.00%	0.00%	0.00%	0.00%	0.00%
Charlie Villanueva 	N/A	2	8.8	11.4	6.2	6.2	11.4	0.00%	0.00%	0.00%	0.00%	0.00%
Boris Diaw 	N/A	4	23.85	42.7	16.6	12.95	34.75	0.00%	0.00%	0.00%	0.00%	0.00%
Jeff Green 	N/A	3	31	39.9	24.1	24.4	37.6	0.00%	0.00%	0.00%	0.00%	0.00%
Landry Fields 	N/A	1	-1	-1	-1	-1	-1	0.00%	0.00%	0.00%	0.00%	0.00%
Marvin Williams 	N/A	4	8.83	13.6	2.6	4.87	12.78	0.00%	0.00%	0.00%	0.00%	0.00%
Jared Dudley 	N/A	4	7.7	11	2	4.29	11.11	0.00%	0.00%	0.00%	0.00%	0.00%
Tayshaun Prince 	N/A	3	9.33	17.1	3.5	3.62	15.05	0.00%	0.00%	0.00%	0.00%	0.00%
Elton Brand 	N/A	1	13.4	13.4	13.4	13.4	13.4	0.00%	0.00%	0.00%	0.00%	0.00%
Trevor Ariza 	N/A	4	25.9	29.8	19.3	21.78	30.02	0.00%	0.00%	0.00%	0.00%	0.00%
Hedo Turkoglu 	$3.5K	1	9.7	9.7	9.7	9.7	9.7	100.00%	0.00%	0.00%	0.00%	0.00%
Wilson Chandler 	N/A	4	26.78	34.3	22.5	22.3	31.25	0.00%	0.00%	0.00%	0.00%	0.00%
Luol Deng 	$6.6K	2	25.25	26.3	24.2	24.2	26.3	100.00%	100.00%	0.00%	0.00%	0.00%
Danilo Gallinari 	N/A	4	9.58	16.8	2.7	4.1	15.05	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Garnett 	N/A	4	18.95	26.4	10.3	12.64	25.26	0.00%	0.00%	0.00%	0.00%	0.00%
Luis Scola 	N/A	3	24.27	38.2	9.2	12.4	36.13	0.00%	0.00%	0.00%	0.00%	0.00%
Shawn Marion 	N/A	4	14.48	18.6	11.3	11.69	17.26	0.00%	0.00%	0.00%	0.00%	0.00%
Andre Iguodala 	N/A	3	13.87	19.1	9.8	9.98	17.75	0.00%	0.00%	0.00%	0.00%	0.00%
Paul Millsap 	N/A	3	39.83	49.3	33.4	33	46.67	0.00%	0.00%	0.00%	0.00%	0.00%
Wesley Matthews 	N/A	2	21.25	22	20.5	20.5	22	0.00%	0.00%	0.00%	0.00%	0.00%
Paul Pierce 	N/A	2	22.85	23.5	22.2	22.2	23.5	0.00%	0.00%	0.00%	0.00%	0.00%
Rudy Gay 	$8.2K	3	32.77	40.4	25.3	26.6	38.93	100.00%	100.00%	33.00%	0.00%	0.00%
Danny Granger 	$4.0K	1	5	5	5	5	5	0.00%	0.00%	0.00%	0.00%	0.00%
Carlos Boozer 	N/A	4	26.93	35	13.5	18.68	35.17	0.00%	0.00%	0.00%	0.00%	0.00%
Josh Smith 	N/A	4	21	31.9	12.3	13.01	28.99	0.00%	0.00%	0.00%	0.00%	0.00%
Dirk Nowitzki 	N/A	4	23.5	29.6	20.1	19.85	27.15	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Love 	N/A	4	32.28	37	26.7	28.61	35.94	0.00%	0.00%	0.00%	0.00%	0.00%
LaMarcus Aldridge 	N/A	1	37.8	37.8	37.8	37.8	37.8	0.00%	0.00%	0.00%	0.00%	0.00%
Ian Mahinmi 	N/A	3	16.3	22	8	10.3	22.3	0.00%	0.00%	0.00%	0.00%	0.00%
Joel Anthony 	N/A	2	2.35	3.2	1.5	1.5	3.2	0.00%	0.00%	0.00%	0.00%	0.00%
Chuck Hayes 	N/A	1	4.2	4.2	4.2	4.2	4.2	0.00%	0.00%	0.00%	0.00%	0.00%
J.J. Hickson 	N/A	2	12.5	16.7	8.3	8.3	16.7	0.00%	0.00%	0.00%	0.00%	0.00%
Kendrick Perkins 	N/A	4	12.3	16.5	6.1	8.36	16.24	0.00%	0.00%	0.00%	0.00%	0.00%
Cole Aldrich 	N/A	2	7.05	8.2	5.9	5.9	8.2	0.00%	0.00%	0.00%	0.00%	0.00%
Kosta Koufos 	N/A	3	19.57	30.7	10.2	11.1	28.03	0.00%	0.00%	0.00%	0.00%	0.00%
Nikola Pekovic 	N/A	2	8.65	9.5	7.8	7.8	9.5	0.00%	0.00%	0.00%	0.00%	0.00%
Joakim Noah 	$8.0K	3	31.87	38.2	24.8	26.37	37.36	100.00%	100.00%	67.00%	0.00%	0.00%
Chris Kaman 	N/A	2	21.5	26	17	17	26	0.00%	0.00%	0.00%	0.00%	0.00%
Anderson Varejao 	N/A	4	22.1	37.2	5.8	10.87	33.33	0.00%	0.00%	0.00%	0.00%	0.00%
Matt Bonner 	N/A	3	15.4	23.7	10.1	9.46	21.34	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Seraphin 	N/A	2	7.25	9.6	4.9	4.9	9.6	0.00%	0.00%	0.00%	0.00%	0.00%
Udonis Haslem 	$3.5K	3	10.83	16.7	3.6	5.4	16.27	67.00%	67.00%	33.00%	0.00%	0.00%
Timofey Mozgov 	N/A	4	23.88	32.4	15.7	17.17	30.58	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Maxiell 	N/A	3	7.33	17.2	2.4	0.36	14.31	0.00%	0.00%	0.00%	0.00%	0.00%
Zaza Pachulia 	N/A	4	19.15	35.6	7.5	8.67	29.63	0.00%	0.00%	0.00%	0.00%	0.00%
Omer Asik 	N/A	1	20	20	20	20	20	0.00%	0.00%	0.00%	0.00%	0.00%
Brendan Haywood 	N/A	1	7.8	7.8	7.8	7.8	7.8	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Collison 	N/A	4	11.43	14.9	6.7	8.26	14.59	0.00%	0.00%	0.00%	0.00%	0.00%
Samuel Dalembert 	N/A	4	12.38	24.6	5.2	4.94	19.81	0.00%	0.00%	0.00%	0.00%	0.00%
Robin Lopez 	N/A	2	21.55	23.4	19.7	19.7	23.4	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Smith 	N/A	4	11.43	19.9	5.1	5.96	16.89	0.00%	0.00%	0.00%	0.00%	0.00%
Ronny Turiaf 	N/A	1	1.5	1.5	1.5	1.5	1.5	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Thompson 	$4.0K	3	20.83	23.8	16.9	17.93	23.73	100.00%	100.00%	100.00%	67.00%	0.00%
Brandon Bass 	N/A	3	22.03	35.7	11	11.78	32.29	0.00%	0.00%	0.00%	0.00%	0.00%
Marcin Gortat 	N/A	2	24.55	24.7	24.4	24.4	24.7	0.00%	0.00%	0.00%	0.00%	0.00%
Tyson Chandler 	N/A	4	31.05	40.2	22	24.5	37.6	0.00%	0.00%	0.00%	0.00%	0.00%
Glen Davis 	$3.5K	3	5.3	7.7	3	3.38	7.22	33.00%	0.00%	0.00%	0.00%	0.00%
Channing Frye 	N/A	4	22.85	24.4	21.5	21.72	23.98	0.00%	0.00%	0.00%	0.00%	0.00%
JaVale McGee 	N/A	4	7.45	11.8	2	3.42	11.48	0.00%	0.00%	0.00%	0.00%	0.00%
Greg Monroe 	N/A	4	27.58	35.9	12.4	18.44	36.71	0.00%	0.00%	0.00%	0.00%	0.00%
Roy Hibbert 	N/A	3	27.13	34.2	18.3	20.52	33.74	0.00%	0.00%	0.00%	0.00%	0.00%
DeMarcus Cousins 	$10.0K	3	43.27	49.9	38	38.31	48.22	100.00%	100.00%	67.00%	0.00%	0.00%
Marc Gasol 	N/A	4	37.4	45.4	24.7	29.54	45.26	0.00%	0.00%	0.00%	0.00%	0.00%
Andrew Bogut 	N/A	3	35.37	44.3	26.8	28.22	42.52	0.00%	0.00%	0.00%	0.00%	0.00%
Al Jefferson 	N/A	4	28.85	44.6	16.5	18.72	38.98	0.00%	0.00%	0.00%	0.00%	0.00%
Brook Lopez 	N/A	4	25.48	38.4	12.2	15.64	35.31	0.00%	0.00%	0.00%	0.00%	0.00%
Al Horford 	N/A	3	26.87	35.2	19.8	20.52	33.22	0.00%	0.00%	0.00%	0.00%	0.00%
Dwight Howard 	N/A	3	33.1	52.2	22.3	19.56	46.64	0.00%	0.00%	0.00%	0.00%	0.00%
Pau Gasol 	$8.6K	2	37.95	49.2	26.7	26.7	49.2	100.00%	100.00%	50.00%	50.00%	0.00%
Blake Griffin 	$9.4K	3	31.13	34.6	26.8	27.89	34.38	100.00%	67.00%	0.00%	0.00%	0.00%
Zach Randolph 	N/A	4	36.38	48.4	26.9	27.74	45.01	0.00%	0.00%	0.00%	0.00%	0.00%
Nikola Vucevic 	N/A	4	36.53	45.3	29.2	30.62	42.43	0.00%	0.00%	0.00%	0.00%	0.00%
Donatas Motiejunas 	N/A	4	14.68	19.9	8.4	10.03	19.32	0.00%	0.00%	0.00%	0.00%	0.00%
Enes Kanter 	N/A	3	22.67	33	9	12.59	32.74	0.00%	0.00%	0.00%	0.00%	0.00%
Jonas Valanciunas 	N/A	3	25.47	37.8	18	16.68	34.25	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Williams 	$3.5K	1	3	3	3	3	3	0.00%	0.00%	0.00%	0.00%	0.00%
Tristan Thompson 	N/A	4	17.25	29.9	7.8	8.3	26.2	0.00%	0.00%	0.00%	0.00%	0.00%
Kawhi Leonard 	N/A	4	28.55	36	23	23.75	33.35	0.00%	0.00%	0.00%	0.00%	0.00%
Bismack Biyombo 	N/A	4	16.95	25	10.8	11.72	22.18	0.00%	0.00%	0.00%	0.00%	0.00%
Kenneth Faried 	N/A	4	21.8	30.3	15.7	16.49	27.11	0.00%	0.00%	0.00%	0.00%	0.00%
Markieff Morris 	N/A	4	29.65	52.9	13.2	15.19	44.11	0.00%	0.00%	0.00%	0.00%	0.00%
Klay Thompson 	N/A	3	34.73	39.3	30.1	30.98	38.49	0.00%	0.00%	0.00%	0.00%	0.00%
Marcus Morris 	N/A	4	19.3	29.5	9.6	9.64	28.96	0.00%	0.00%	0.00%	0.00%	0.00%
Jon Leuer 	N/A	3	11.53	19.8	4.2	5.13	17.94	0.00%	0.00%	0.00%	0.00%	0.00%
Chandler Parsons 	N/A	4	26.53	38.8	15.1	18.13	34.92	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Singler 	N/A	4	14.98	31.8	7.7	5.2	24.75	0.00%	0.00%	0.00%	0.00%	0.00%
Jimmy Butler 	$7.7K	3	43.23	45.7	41.8	41.48	44.99	100.00%	100.00%	100.00%	100.00%	0.00%
Lavoy Allen 	N/A	3	18.5	23.6	13.8	14.49	22.51	0.00%	0.00%	0.00%	0.00%	0.00%
Tobias Harris 	N/A	4	38.43	48	31.1	31.32	45.53	0.00%	0.00%	0.00%	0.00%	0.00%
Kyrie Irving 	N/A	4	38.25	47.3	31.8	32.62	43.88	0.00%	0.00%	0.00%	0.00%	0.00%
Kemba Walker 	N/A	4	24.95	32	19.6	19.66	30.24	0.00%	0.00%	0.00%	0.00%	0.00%
Brandon Knight 	N/A	4	33.4	37.7	31	30.72	36.08	0.00%	0.00%	0.00%	0.00%	0.00%
Jimmer Fredette 	N/A	1	7.5	7.5	7.5	7.5	7.5	0.00%	0.00%	0.00%	0.00%	0.00%
Cory Joseph 	N/A	4	17.73	24	5.2	10.13	25.32	0.00%	0.00%	0.00%	0.00%	0.00%
Isaiah Thomas 	N/A	4	17.5	30.9	11.6	9.57	25.43	0.00%	0.00%	0.00%	0.00%	0.00%
Iman Shumpert 	N/A	3	18.3	45.6	2	-1.12	37.72	0.00%	0.00%	0.00%	0.00%	0.00%
Reggie Jackson 	N/A	4	33.75	40.9	21.1	25.64	41.86	0.00%	0.00%	0.00%	0.00%	0.00%
Alec Burks 	N/A	3	28.53	44.3	18.8	17.28	39.78	0.00%	0.00%	0.00%	0.00%	0.00%
Shelvin Mack 	N/A	3	17.3	17.7	17	17.01	17.59	0.00%	0.00%	0.00%	0.00%	0.00%
Lance Thomas 	N/A	4	14.58	21.2	7.1	8.96	20.19	0.00%	0.00%	0.00%	0.00%	0.00%
Donald Sloan 	N/A	3	22.97	30.8	16.7	17.1	28.83	0.00%	0.00%	0.00%	0.00%	0.00%
Greg Smith 	N/A	4	5.33	10.6	1.5	1.92	8.73	0.00%	0.00%	0.00%	0.00%	0.00%
Gerald Green 	N/A	4	18	38.6	0.2	3.48	32.52	0.00%	0.00%	0.00%	0.00%	0.00%
Alan Anderson 	N/A	4	2.73	8.3	-1	-0.72	6.17	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Davis 	N/A	3	49.6	60.7	39.3	40.85	58.35	0.00%	0.00%	0.00%	0.00%	0.00%
Dion Waiters 	N/A	4	21.93	29.2	15.5	15.74	28.11	0.00%	0.00%	0.00%	0.00%	0.00%
Bradley Beal 	N/A	1	29.1	29.1	29.1	29.1	29.1	0.00%	0.00%	0.00%	0.00%	0.00%
Damian Lillard 	N/A	2	42.15	45	39.3	39.3	45	0.00%	0.00%	0.00%	0.00%	0.00%
