Shabazz Muhammad 	$3.9K	3	18.03	28.1	2.2	6.7	29.37	67.00%	67.00%	67.00%	67.00%	67.00%
A.J. Price 	$3.9K	2	18.8	28.6	9	9	28.6	100.00%	50.00%	50.00%	50.00%	50.00%
Jarrett Jack 	$4.6K	4	24.7	30.9	16.1	18.66	30.74	100.00%	100.00%	75.00%	50.00%	50.00%
Kevin Martin 	$6.6K	2	42.45	46.8	38.1	38.1	46.8	100.00%	100.00%	100.00%	100.00%	50.00%
Al-Farouq Aminu 	$3.8K	4	21.35	28.7	9.8	14.08	28.62	100.00%	75.00%	75.00%	75.00%	50.00%
Luis Scola 	$4.9K	2	31.8	38.2	25.4	25.4	38.2	100.00%	100.00%	100.00%	100.00%	50.00%
Matt Bonner 	$3.7K	2	16.9	23.7	10.1	10.1	23.7	100.00%	50.00%	50.00%	50.00%	50.00%
Iman Shumpert 	$5.8K	2	26.45	45.6	7.3	7.3	45.6	50.00%	50.00%	50.00%	50.00%	50.00%
Alexey Shved 	$3.6K	2	16	24.5	7.5	7.5	24.5	100.00%	50.00%	50.00%	50.00%	50.00%
Quincy Acy 	$3.7K	2	21.85	28.1	15.6	15.6	28.1	100.00%	100.00%	100.00%	50.00%	50.00%
Aron Baynes 	$3.6K	4	17.53	26.8	7.9	9.17	25.88	100.00%	50.00%	50.00%	50.00%	50.00%
Solomon Hill 	$5.1K	2	23.45	37.9	9	9	37.9	50.00%	50.00%	50.00%	50.00%	50.00%
Alex Len 	$4.0K	4	21.68	35.7	12.3	11.74	31.61	100.00%	100.00%	50.00%	50.00%	50.00%
Bojan Bogdanovic 	$4.3K	4	14.23	27.1	1	1.69	26.76	50.00%	50.00%	50.00%	50.00%	50.00%
J.R. Smith 	$5.1K	3	22.83	39.8	8	9.76	35.9	67.00%	67.00%	67.00%	33.00%	33.00%
Mario Chalmers 	$5.3K	3	27.57	34.1	21.7	22.48	32.65	100.00%	100.00%	100.00%	67.00%	33.00%
Mo Williams 	$5.5K	3	26.9	35.1	21.4	20.99	32.81	100.00%	100.00%	67.00%	33.00%	33.00%
Greivis Vasquez 	$3.8K	3	15.43	24.4	10.1	9.06	21.81	100.00%	67.00%	33.00%	33.00%	33.00%
Louis Williams 	$3.8K	3	22.83	28.2	19.9	19.03	26.63	100.00%	100.00%	100.00%	100.00%	33.00%
Darren Collison 	$7.4K	3	35.67	45.2	29.9	28.88	42.46	100.00%	100.00%	100.00%	33.00%	33.00%
Austin Daye 	$3.5K	3	16.83	29.7	4.4	6.5	27.17	67.00%	67.00%	67.00%	33.00%	33.00%
Corey Brewer 	$4.7K	3	25.87	30.4	23.6	22.66	29.07	100.00%	100.00%	100.00%	100.00%	33.00%
Carl Landry 	$3.9K	3	18.1	24.2	9.3	11.72	24.48	100.00%	67.00%	67.00%	67.00%	33.00%
Kevin Seraphin 	$3.5K	3	13.73	26.7	4.9	4.37	23.1	67.00%	33.00%	33.00%	33.00%	33.00%
Samuel Dalembert 	$3.7K	3	12.57	24.6	5.2	3.99	21.15	67.00%	33.00%	33.00%	33.00%	33.00%
Enes Kanter 	$5.5K	3	27.5	33	23.5	23.48	31.52	100.00%	100.00%	100.00%	33.00%	33.00%
Jonas Valanciunas 	$5.9K	3	29.73	37.8	18	21.24	38.22	100.00%	100.00%	67.00%	67.00%	33.00%
Alec Burks 	$6.0K	3	26.2	44.3	11.8	12.68	39.72	67.00%	67.00%	33.00%	33.00%	33.00%
Shawne Williams 	$4.5K	3	19.5	27.7	12.6	13.27	25.73	100.00%	67.00%	67.00%	33.00%	33.00%
Tim Hardaway Jr. 	$4.1K	3	15.17	28.4	7.2	5.74	24.59	67.00%	33.00%	33.00%	33.00%	33.00%
Rudy Gobert 	$3.6K	3	19.37	25.5	14	14.64	24.09	100.00%	100.00%	67.00%	67.00%	33.00%
Otto Porter 	$4.3K	3	17.8	26.3	9.6	10.98	24.62	100.00%	67.00%	67.00%	33.00%	33.00%
Alexis Ajinca 	$3.5K	3	15.5	22.1	11	10.73	20.27	100.00%	100.00%	33.00%	33.00%	33.00%
K.J. McDaniels 	$4.1K	3	17	24.6	10.4	11.16	22.84	100.00%	67.00%	33.00%	33.00%	33.00%
Shabazz Napier 	$4.0K	3	19.03	27.5	14.5	13.04	25.03	100.00%	100.00%	33.00%	33.00%	33.00%
James Ennis 	$3.7K	3	18.3	24.6	9.2	11.71	24.89	100.00%	67.00%	67.00%	67.00%	33.00%
Kostas Papanikolaou 	$4.3K	3	19.1	29.2	7.8	10.32	27.88	67.00%	67.00%	67.00%	33.00%	33.00%
